card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
徒町 小鈴,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,4,blue:2,,1,R,PL!HS-bp2-008-R,,,,<登場> このメンバーよりコストが低い『DOLLCHESTRA』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-008-R.png
徒町 小鈴,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,4,blue:2,,1,P,PL!HS-bp2-008-P,,,,<登場> このメンバーよりコストが低い『DOLLCHESTRA』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-008-P.png
安養寺 姫芽,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,13,"pink:3,green:1,blue:1",pink,4,R,PL!HS-bp2-009-R,,,,<登場> <E> 支払ってもよい：このメンバーよりコストが低い『みらくらぱーく！』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、 pink pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-009-R.png
安養寺 姫芽,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,13,"pink:3,green:1,blue:1",pink,4,P,PL!HS-bp2-009-P,,,,<登場> <E> 支払ってもよい：このメンバーよりコストが低い『みらくらぱーく！』のメンバーからバトンタッチして登場した場合、ライブ終了時まで、 pink pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-009-P.png
日野下花帆,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,9,"pink:1,green:2",,3,N,PL!HS-bp2-010-N,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-010-N.png
村野さやか,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,2,blue:1,blue,1,N,PL!HS-bp2-011-N,,,,<登場> デッキの上からカードを5枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-011-N.png
乙宗 梢,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,5,green:2,,1,N,PL!HS-bp2-012-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを5枚見る。その中からメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-012-N.png
夕霧綴理,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,5,blue:2,,1,N,PL!HS-bp2-013-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、自分のデッキの上からカードを5枚見る。その中からライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-013-N.png
大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,4,"pink:1,blue:1",pink,2,N,PL!HS-bp2-014-N,,,,<登場> カードを1枚引く。ライブ終了時まで、自分はライブできない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-014-N.png
百生 吟子,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,4,green:2,green,,N,PL!HS-bp2-016-N,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-016-N.png
徒町 小鈴,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,7,"green:1,blue:2",,,N,PL!HS-bp2-017-N,,,,<登場> 自分の控え室にカードが10枚以上ある場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-017-N.png
藤島 慈,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,5,pink:2,,1,N,PL!HS-bp2-015-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-015-N.png
安養寺 姫芽,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,7,"pink:2,blue:1",,1,N,PL!HS-bp2-018-N,,,,<登場> 自分のメインフェイズの場合、 <E> <E> 支払ってもよい：自分の控え室からライブカードを1枚、表向きでライブカード置き場に置く。次のライブカードセットフェイズで自分がライブカード置き場に置けるカード枚数の上限が1枚減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-018-N.png
Link to the FUTURE,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,,,,all,,L,PL!HS-bp2-020-L,"pink:2,green:2,blue:2,grey:8",,0,<常時> すべての領域にあるこのカードは『スリーズブーケ』、『DOLLCHESTRA』、『みらくらぱーく！』として扱う。 <ライブ開始時> 自分のステージにいる名前の異なる『蓮ノ空』のメンバー1人につき、このカードのスコアを＋２する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-020-L.png
眩耀夜行,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,green,,L,PL!HS-bp2-021-L,"green:7,grey:5",draw,5,<ライブ開始時> 自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを green 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-021-L.png
"Bloom the smile, Bloom the dream!",ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,,,,,,L,PL!HS-bp2-019-L,"pink:1,green:1,blue:1,grey:1",Score+1,1,<ライブ開始時> 自分のステージに『蓮ノ空』のメンバーがいる場合、このカードを成功させるための必要ハートは、 pink pink grey か、 green green grey か、 blue blue grey のうち、選んだ1つにしてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-019-L.png
アオクハルカ,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,[全ブレード],,L,PL!HS-bp2-022-L,"green:4,grey:1",,2,<ライブ開始時> 自分の控え室に『スリーズブーケ』のライブカードが3枚以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-022-L.png
Mirage Voyage,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,all,,L,PL!HS-bp2-023-L,"blue:4,grey:1",,2,<ライブ開始時> 自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを blue 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-023-L.png
レディバグ,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,all,,L,PL!HS-bp2-024-L,"blue:6,grey:5",,4,<ライブ開始時> 自分のステージに「徒町小鈴」が登場しており、かつ「徒町小鈴」よりコストの大きい「村野さやか」が登場している場合、このカードを成功させるための必要ハートを grey grey grey 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-024-L.png
ココン東西,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,,,all,,L,PL!HS-bp2-025-L,"pink:5,grey:2",,3,<ライブ開始時> 自分のステージに、このターン中にバトンタッチして登場した『蓮ノ空』のメンバーが2人以上いる場合、このカードを成功させるための必要ハートを pink 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-025-L.png
みらくりえーしょん,ブースターパック NEXT STEP,ライブ,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,,,pink,,L,PL!HS-bp2-026-L,"pink:7,grey:7",draw,5,<ライブ開始時> 自分のステージの右サイドエリアに「大沢瑠璃乃」が、左サイドエリアに「安養寺姫芽」が、センターエリアに「藤島 慈」がそれぞれ登場している場合、このカードのスコアを＋２する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-026-L.png
村野さやか,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,SECE,PL!HS-bp2-027-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-027-SECE.png
大沢瑠璃乃,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,,,,,SECE,PL!HS-bp2-028-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-028-SECE.png
百生 吟子,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,SECE,PL!HS-bp2-029-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-029-SECE.png
MURANO SAYAKA,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE,PL!HS-bp2-030-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-030-PE.png
MURANO SAYAKA,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE+,PL!HS-bp2-030-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-030-PE2.png
OSAWA RURINO,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,,,,,PE,PL!HS-bp2-031-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-031-PE.png
OSAWA RURINO,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,,,,,PE+,PL!HS-bp2-031-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-031-PE2.png
MOMOSE GINKO,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,PE,PL!HS-bp2-032-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-032-PE.png
KACHIMACHI KOSUZU,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE,PL!HS-bp2-033-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-033-PE.png
MOMOSE GINKO,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,PE+,PL!HS-bp2-032-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-032-PE2.png
KACHIMACHI KOSUZU,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE+,PL!HS-bp2-033-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-033-PE2.png
蓮ノ空女学院スクールアイドルクラブ,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-bp2-100-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-100-LLE.png
蓮ノ空女学院スクールアイドルクラブ,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-bp2-200-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-200-LLE.png
乙宗 梢,ブースターパック NEXT STEP,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,SEC+,PL!HS-bp2-999-SEC＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/SEC2-PL!HS-bp2-999-SEC2.png
渡辺 曜&鬼塚夏美&大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,"ラブライブ！サンシャイン!!,ラブライブ！スーパースター!!,蓮ノ空女学院スクールアイドルクラブ",,20,"pink:2,yellow:2,green:2",,6,R+,LL-bp2-001-R＋,,,,<常時> 手札にあるこのメンバーカードのコストは、このカード以外の自分の手札1枚につき、1少なくなる。 <常時> このメンバーはバトンタッチで控え室に置けない。 <ライブ開始時> 手札の「渡辺 曜」と「鬼塚夏美」と「大沢瑠璃乃」を、好きな枚数控え室に置いてもよい：ライブ終了時まで、これによって控え室に置いた枚数1枚につき、 <ブレード> を得る。 （手札のこのカードもこの効果で控え室に置ける。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/LL-bp2-001-R2.png
