card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,15.0,"pink:1,green:1,blue:1,purple:4",,5.0,P,PL!HS-bp6-007-P,,,,<自動> <ターン1回> 自分のステージに『Edel Note』のメンバーが登場したとき、相手は、自身のステージにいるアクティブ状態のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-007-P.png
桂城 泉,Katsuragi Izumi,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,11.0,"pink:1,green:1,purple:2",green,3.0,R,PL!HS-bp6-008-R,,,,<登場> このメンバーをウェイトにする。その後、自分の控え室からスコア４以下の『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 自分のライブ中のカードにスコア２以下のライブカードがある場合、このメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-008-R.png
桂城 泉,Katsuragi Izumi,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,11.0,"pink:1,green:1,purple:2",green,3.0,P,PL!HS-bp6-008-P,,,,<登場> このメンバーをウェイトにする。その後、自分の控え室からスコア４以下の『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 自分のライブ中のカードにスコア２以下のライブカードがある場合、このメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-008-P.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,7.0,"green:1,purple:1",,3.0,R,PL!HS-bp6-009-R,,,,<ライブ開始時> 自分のデッキの上からカードを4枚控え室に置く。それらがすべて『蓮ノ空』のカードの場合、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-009-R.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,4.0,blue:1,blue,2.0,R,PL!HS-bp6-010-R,,,,<ライブ開始時> 手札の『DOLLCHESTRA』のカードを1枚控え室に置いてもよい：カードを1枚引き、ライブ終了時まで、自分のステージにいる『DOLLCHESTRA』のメンバー1人のコストを＋５する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-010-R.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,2.0,green:1,green,1.0,R,PL!HS-bp6-011-R,,,,<起動> <ターン1回> このメンバーをウェイトにする：カードを1枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-011-R.png
百生 吟子,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,2.0,green:1,green,,R,PL!HS-bp6-012-R,,,,<登場> 自分のステージにほかの『スリーズブーケ』のメンバーがいる場合、エネルギーを1枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-012-R.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,15.0,"pink:1,blue:2,purple:2",purple,5.0,R,PL!HS-bp6-013-R,,,,<登場> / <ライブ開始時> 相手のステージにいる元々持つ <ブレード> の数が3つ以下の『DOLLCHESTRA』以外のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-013-R.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,2.0,pink:1,,1.0,R,PL!HS-bp6-014-R,,,,<起動> このカードを手札から控え室に置く：カードを1枚引き、ライブ終了時まで、自分のステージにいる「藤島 慈」か「大沢瑠璃乃」のうち1人は <ブレード> を得る。この能力は、このカードが手札にある場合のみ起動できる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-014-R.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,4.0,purple:2,,2.0,R,PL!HS-bp6-015-R,,,,<登場> このメンバーが手札以外からステージに登場している場合、カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-015-R.png
桂城 泉,Katsuragi Izumi,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,9.0,"pink:1,green:1,blue:1",,4.0,R,PL!HS-bp6-016-R,,,,<起動> <ターン1回> <E> <E> <E> <E> ：自分の控え室からコスト4以下の『蓮ノ空』のメンバーカードを1枚、メンバーのいないエリアに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-016-R.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,11.0,"pink:1,green:1,blue:1,purple:1",green,3.0,N,PL!HS-bp6-017-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうした場合、自分の控え室からライブカードとメンバーカードをそれぞれ1枚まで手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-017-N.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,7.0,"blue:1,purple:1",,2.0,N,PL!HS-bp6-018-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうした場合、ライブ終了時まで、自分のステージにいるメンバー1人は、 blue <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-018-N.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,5.0,pink:2,,2.0,N,PL!HS-bp6-019-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-019-N.png
百生 吟子,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,2.0,green:1,green,1.0,N,PL!HS-bp6-020-N,,,,<登場> カードを1枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-020-N.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,9.0,"pink:1,green:1,blue:1,purple:1",,3.0,N,PL!HS-bp6-021-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-021-N.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,9.0,"pink:2,blue:1",,3.0,N,PL!HS-bp6-022-N,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-022-N.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,5.0,"pink:1,blue:1,purple:1",,1.0,N,PL!HS-bp6-023-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-023-N.png
ツバサ・ラ・リベルテ,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,,,,all,,L,PL!HS-bp6-025-L,"pink:1,green:1,blue:4,grey:4",,4.0,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、自分のステージにいる『蓮ノ空』のメンバー1人は、 blue を得る。 <ライブ成功時> 自分のステージにメンバーが2人以上いる場合、自分の控え室からスコア３以下のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-025-L.png
ブルウモーメント,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,all,,L,PL!HS-bp6-028-L,"blue:2,purple:1,grey:2",,2.0,<ライブ成功時> このターン、自分が余剰ハートを1つ以上持っている場合、自分のデッキの上からカードを2枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-028-L.png
可惜夜花火,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,all,,L,PL!HS-bp6-026-L,"green:2,purple:2,grey:3",,3.0,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-026-L.png
月夜見海月,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,green,,L,PL!HS-bp6-027-L,"green:4,blue:1,purple:1,grey:6",draw,5.0,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のブレードハートを持たない『蓮ノ空』のカードを3枚まで控え室に置いてもよい。そうした場合、これにより控え室に置いた数に等しい枚数のエールを追加で行う。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-027-L.png
Proof,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,all,,L,PL!HS-bp6-029-L,"green:1,blue:4,purple:1,grey:6",,5.0,<ライブ開始時> 自分のステージにいる『蓮ノ空』のメンバーのコストが合計20以上の場合、デッキの上のカードを2枚見る。その中から1枚を手札に加え、残りをデッキの上に戻す。30以上の場合、さらにこのカードの必要ハートを grey grey 減らす。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-029-L.png
Very! Very! COCO夏っ,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,,,all,,L,PL!HS-bp6-030-L,"pink:1,green:1,grey:1",,1.0,<ライブ開始時> カードを1枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-030-L.png
フュージョンクラスト,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,all,,L,PL!HS-bp6-032-L,"green:1,purple:3,grey:1",,2.0,<ライブ成功時> エールにより公開された自分のカードの中から、コスト4以下のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-032-L.png
ファンファーレ！！！,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,,,,,L,PL!HS-bp6-031-L,"pink:8,green:1,blue:1,purple:1,grey:7",score,8.0,<ライブ開始時> 自分の控え室にあるすべてのメンバーカードをシャッフルし、デッキの下に置いてもよい。これにより『みらくらぱーく！』のカードを15枚以上デッキの下に置いた場合、ライブ終了時まで、自分のステージにいる「安養寺姫芽」1人は <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-031-L.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,SECE,PL!HS-bp6-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E01-SECE.png
徒町 小鈴,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,SECE,PL!HS-bp6-E02-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E02-SECE.png
安養寺 姫芽,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,,,,,SECE,PL!HS-bp6-E03-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E03-SECE.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,PE,PL!HS-bp6-E04-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E04-PE.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,,,,,PE+,PL!HS-bp6-E04-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E04-PE2.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE,PL!HS-bp6-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E05-PE.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,,,,,PE+,PL!HS-bp6-E05-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E05-PE2.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,,,,,PE,PL!HS-bp6-E06-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E06-PE.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,,,,,PE+,PL!HS-bp6-E06-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E06-PE2.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,,,PE,PL!HS-bp6-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E07-PE.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,,,PE+,PL!HS-bp6-E07-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E07-PE2.png
葛城 泉,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,,,PE,PL!HS-bp6-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E08-PE.png
葛城 泉,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,,,PE+,PL!HS-bp6-E08-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E08-PE2.png
蓮ノ空女学院スクールアイドルクラブ,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-bp6-E10-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E10-LLE.png
蓮ノ空女学院スクールアイドルクラブ,,ブースターパック Royal Holiday,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-bp6-E20-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-E20-LLE.png
Dream Believers（105期Ver.）,,ブースターパック Royal Holiday,ライブ,蓮ノ空女学院スクールアイドルクラブ,,,,all,,SECL,PL!HS-sd1-018-SECL,"pink:1,green:1,blue:1,purple:1,grey:4",,3.0,<ライブ開始時> 自分のステージに『蓮ノ空』のメンバーが3人以上いて、かつ自分の控え室にカード名に「Dream Believers」を含むライブカードがある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-sd1-018-SECL.png
南 ことり&黒澤ダイヤ&徒町小鈴,,ブースターパック Royal Holiday,メンバー,"ラブライブ！,ラブライブ！サンシャイン!!,蓮ノ空女学院スクールアイドルクラブ",,20.0,"red:2,yellow:2,blue:2",,7.0,R+,LL-bp6-001-R＋,,,,<登場> 自分のデッキの上からカードを6枚見る。その中からカードを2枚手札に加え、残りを控え室に置く。 <ライブ開始時> 手札の「南 ことり」と「黒澤ダイヤ」と「徒町小鈴」を、好きな枚数控え室に置いてもよい：ライブ終了時まで、これにより控え室に置いたそれらのカードが持つハートの色1つにつき、その色のハートを1つずつ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/LL-bp6-001-R2.png
桂城 泉,Katsuragi Izumi,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,,,,,N,PL!HS-bp6-024-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-024-N.png
