card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SECE,PL!N-bp7-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E01-SECE.png
Burn!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,all,,L,PL!N-bp7-029-L,"red:7,grey:7",,7,<ライブ成功時> 自分のステージにいるメンバー1人の下にあるすべてのエネルギーカードを、自分のエネルギー置き場にウェイト状態で置いてもよい。これによりエネルギーカードを1枚以上置いており、かつ自分のエネルギーが10枚以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-029-L.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SECE,PL!N-bp7-E03-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E03-SECE.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SECE,PL!N-bp7-E04-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E04-SECE.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SECE,PL!N-bp7-E02-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E02-SECE.png
上原歩夢,Uehara Ayumu,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE,PL!N-bp7-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E05-PE.png
中須かすみ,Nakasu Kasumi,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE,PL!N-bp7-E06-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E06-PE.png
中須かすみ,Nakasu Kasumi,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-bp7-E06-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E06-PE2.png
上原歩夢,Uehara Ayumu,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-bp7-E05-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E05-PE2.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE,PL!N-bp7-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E07-PE.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-bp7-E07-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E07-PE2.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE,PL!N-bp7-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E08-PE.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-bp7-E08-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-E08-PE2.png
澁谷かのん,Shibuya Kanon,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,10,"red:1,yellow:3,purple:1",,2,P,PL!SP-bp7-001-P,,,,<常時> このカードが『Liella!』のメンバーの下に置かれているかぎり、そのメンバーは <ブレード> を得る。 <自動> このメンバーがステージから控え室に置かれたとき、バトンタッチしていた場合、このカードをそのバトンタッチで登場したメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-001-P.png
唐 可可,Tang Keke,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,,1,P,PL!SP-bp7-002-P,,,,<常時> 自分のエネルギーが7枚以上あり、かつ自分のエネルギーが相手より多いかぎり、ステージにいるこのメンバーのコストを＋２する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-002-P.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:1,purple:2",,2,R+,PL!SP-bp7-003-R＋,,,,<常時> このメンバーの下に置かれているメンバーカード1枚につき、 <ブレード> を得る。 <常時> このメンバーの下にメンバーカードが3枚以上置かれているかぎり、ライブの合計スコアを＋１する。 <起動> <ターン1回> 手札のコストが10か20のメンバーカードを1枚公開する：これにより公開したカードをこのメンバーの下に置く。その後、カードを2枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-003-R2.png
唐 可可,Tang Keke,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,,1,R,PL!SP-bp7-002-R,,,,<常時> 自分のエネルギーが7枚以上あり、かつ自分のエネルギーが相手より多いかぎり、ステージにいるこのメンバーのコストを＋２する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-002-R.png
澁谷かのん,Shibuya Kanon,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,10,"red:1,yellow:3,purple:1",,2,R,PL!SP-bp7-001-R,,,,<常時> このカードが『Liella!』のメンバーの下に置かれているかぎり、そのメンバーは <ブレード> を得る。 <自動> このメンバーがステージから控え室に置かれたとき、バトンタッチしていた場合、このカードをそのバトンタッチで登場したメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-001-R.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:1,purple:2",,2,SEC,PL!SP-bp7-003-SEC,,,,<常時> このメンバーの下に置かれているメンバーカード1枚につき、 <ブレード> を得る。 <常時> このメンバーの下にメンバーカードが3枚以上置かれているかぎり、ライブの合計スコアを＋１する。 <起動> <ターン1回> 手札のコストが10か20のメンバーカードを1枚公開する：これにより公開したカードをこのメンバーの下に置く。その後、カードを2枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-003-SEC.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:1,purple:2",,2,P+,PL!SP-bp7-003-P＋,,,,<常時> このメンバーの下に置かれているメンバーカード1枚につき、 <ブレード> を得る。 <常時> このメンバーの下にメンバーカードが3枚以上置かれているかぎり、ライブの合計スコアを＋１する。 <起動> <ターン1回> 手札のコストが10か20のメンバーカードを1枚公開する：これにより公開したカードをこのメンバーの下に置く。その後、カードを2枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-003-P2.png
平安名すみれ,Heanna Sumire,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:3,yellow:2,purple:2",yellow,2,P,PL!SP-bp7-004-P,,,,<ライブ開始時> 自分の控え室から『Liella!』のメンバーカード3枚を好きな順番でデッキの一番下に置いてもよい。これによりデッキの下に置いたカードの中にブレードハートを持たないメンバーカードが1枚以上ある場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-004-P.png
平安名すみれ,Heanna Sumire,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,13,"red:3,yellow:2,purple:2",yellow,2,R,PL!SP-bp7-004-R,,,,<ライブ開始時> 自分の控え室から『Liella!』のメンバーカード3枚を好きな順番でデッキの一番下に置いてもよい。これによりデッキの下に置いたカードの中にブレードハートを持たないメンバーカードが1枚以上ある場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-004-R.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"red:1,yellow:2,purple:1",,2,R+,PL!SP-bp7-005-R＋,,,,<自動> <ターン1回> このメンバーが登場するか、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <自動> <ターン2回> 自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-005-R2.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"red:1,yellow:2,purple:1",,2,P,PL!SP-bp7-005-P,,,,<自動> <ターン1回> このメンバーが登場するか、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <自動> <ターン2回> 自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-005-P.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:1,purple:2",,2,P,PL!SP-bp7-003-P,,,,<常時> このメンバーの下に置かれているメンバーカード1枚につき、 <ブレード> を得る。 <常時> このメンバーの下にメンバーカードが3枚以上置かれているかぎり、ライブの合計スコアを＋１する。 <起動> <ターン1回> 手札のコストが10か20のメンバーカードを1枚公開する：これにより公開したカードをこのメンバーの下に置く。その後、カードを2枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-003-P.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"red:1,yellow:2,purple:1",,2,P+,PL!SP-bp7-005-P＋,,,,<自動> <ターン1回> このメンバーが登場するか、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <自動> <ターン2回> 自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-005-P2.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,15,"red:2,yellow:3,purple:2",,6,R+,PL!SP-bp7-006-R＋,,,,<登場> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分の控え室にある『Liella!』のメンバーカードを1枚手札に加える。 <ライブ成功時> <センター> このターン、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれていた場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-006-R2.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,15,"red:2,yellow:3,purple:2",,6,P,PL!SP-bp7-006-P,,,,<登場> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分の控え室にある『Liella!』のメンバーカードを1枚手札に加える。 <ライブ成功時> <センター> このターン、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれていた場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-006-P.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"red:1,yellow:2,purple:1",,2,SEC,PL!SP-bp7-005-SEC,,,,<自動> <ターン1回> このメンバーが登場するか、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <自動> <ターン2回> 自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-005-SEC.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,17,"red:2,yellow:2,purple:2",red,6,P,PL!SP-bp7-007-P,,,,<ライブ開始時> エネルギー置き場にあるエネルギー2枚をエネルギーデッキに置いてもよい：ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。それらのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <ライブ成功時> 自分のエネルギーが相手より多い場合、エネルギーを6枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-007-P.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,17,"red:2,yellow:2,purple:2",red,6,P+,PL!SP-bp7-007-P＋,,,,<ライブ開始時> エネルギー置き場にあるエネルギー2枚をエネルギーデッキに置いてもよい：ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。それらのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <ライブ成功時> 自分のエネルギーが相手より多い場合、エネルギーを6枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-007-P2.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,15,"red:2,yellow:3,purple:2",,6,P+,PL!SP-bp7-006-P＋,,,,<登場> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分の控え室にある『Liella!』のメンバーカードを1枚手札に加える。 <ライブ成功時> <センター> このターン、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれていた場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-006-P2.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,15,"red:2,yellow:3,purple:2",,6,SEC,PL!SP-bp7-006-SEC,,,,<登場> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分の控え室にある『Liella!』のメンバーカードを1枚手札に加える。 <ライブ成功時> <センター> このターン、自分のエネルギーがエネルギー置き場からエネルギーデッキに置かれていた場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-006-SEC.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,17,"red:2,yellow:2,purple:2",red,6,R+,PL!SP-bp7-007-R＋,,,,<ライブ開始時> エネルギー置き場にあるエネルギー2枚をエネルギーデッキに置いてもよい：ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。それらのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <ライブ成功時> 自分のエネルギーが相手より多い場合、エネルギーを6枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-007-R2.png
若菜四季,Wakana Shiki,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:1,yellow:1,purple:2",purple,4,R,PL!SP-bp7-008-R,,,,<起動> このメンバーをウェイトにする：カードを1枚引く。 <自動> ウェイト状態のこのメンバーがエリアを移動したとき、このメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-008-R.png
若菜四季,Wakana Shiki,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:1,yellow:1,purple:2",purple,4,P,PL!SP-bp7-008-P,,,,<起動> このメンバーをウェイトにする：カードを1枚引く。 <自動> ウェイト状態のこのメンバーがエリアを移動したとき、このメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-008-P.png
鬼塚夏美,Onitsuka Natsumi,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:2,yellow:2,purple:2",red,3,R,PL!SP-bp7-009-R,,,,<常時> <左サイド> <右サイド> red を得る。 <ライブ開始時> <センター> 相手のステージにいる元々持つ <ブレード> の数が2つ以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-009-R.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,17,"red:2,yellow:2,purple:2",red,6,SEC,PL!SP-bp7-007-SEC,,,,<ライブ開始時> エネルギー置き場にあるエネルギー2枚をエネルギーデッキに置いてもよい：ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。それらのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。 <ライブ成功時> 自分のエネルギーが相手より多い場合、エネルギーを6枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-007-SEC.png
ウィーン・マルガレーテ,Wien Margarete,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,purple,1,R,PL!SP-bp7-010-R,,,,<起動> このメンバーをステージから控え室に置く：自分のエネルギー置き場にあるエネルギー1枚をエネルギーデッキに置く。その後、自分の控え室からカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-010-R.png
ウィーン・マルガレーテ,Wien Margarete,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,purple,1,P,PL!SP-bp7-010-P,,,,<起動> このメンバーをステージから控え室に置く：自分のエネルギー置き場にあるエネルギー1枚をエネルギーデッキに置く。その後、自分の控え室からカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-010-P.png
鬼塚夏美,Onitsuka Natsumi,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:2,yellow:2,purple:2",red,3,P,PL!SP-bp7-009-P,,,,<常時> <左サイド> <右サイド> red を得る。 <ライブ開始時> <センター> 相手のステージにいる元々持つ <ブレード> の数が2つ以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-009-P.png
鬼塚冬毬,Onitsuka Tomari,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:1,purple:1",,4,R,PL!SP-bp7-011-R,,,,<登場> 手札をすべて控え室に置いてもよい：カードを6枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-011-R.png
澁谷かのん,Shibuya Kanon,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,4,red:1,red,1,N,PL!SP-bp7-012-N,,,,<登場> 自分の控え室から、『CatChu!』と『KALEIDOSCORE』と『5yncri5e!』のカードをそれぞれ1枚ずつ選び、それらを好きな順番でデッキの下に置いてもよい。そうしたとき、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-012-N.png
唐 可可,Tang Keke,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:2,yellow:2,purple:2",yellow,5,N,PL!SP-bp7-013-N,,,,<常時> 自分のステージに『KALEIDOSCORE』のメンバーが3人いるかぎり、 purple <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-013-N.png
平安名すみれ,Heanna Sumire,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,5,"red:1,yellow:1",,2,N,PL!SP-bp7-015-N,,,,<ライブ開始時> <E> 支払ってもよい：自分のステージに『CatChu!』のメンバーが3人いる場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-015-N.png
鬼塚冬毬,Onitsuka Tomari,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:1,purple:1",,4,P,PL!SP-bp7-011-P,,,,<登場> 手札をすべて控え室に置いてもよい：カードを6枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-011-P.png
嵐 千砂都,Arashi Chisato,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"yellow:1,purple:1",purple,,N,PL!SP-bp7-014-N,,,,<自動> <ターン1回> このメンバーがエリアを移動したとき、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-014-N.png
米女メイ,Yoneme Mei,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,CatChu!,4,yellow:1,yellow,2,N,PL!SP-bp7-018-N,,,,<登場> 手札のライブカードを1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中から1枚を手札に加え、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-018-N.png
若菜四季,Wakana Shiki,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,7,"red:1,yellow:1,purple:1",,1,N,PL!SP-bp7-019-N,,,,<登場> 自分のステージに『5yncri5e!』のメンバーが3人以上いる場合、自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-019-N.png
鬼塚夏美,Onitsuka Natsumi,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:2,purple:1",,2,N,PL!SP-bp7-020-N,,,,<常時> 自分のエネルギーが相手より多いかぎり、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-020-N.png
鬼塚冬毬,Onitsuka Tomari,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,2,red:1,red,1,N,PL!SP-bp7-022-N,,,,<起動> <ターン1回> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置く：このメンバーはポジションチェンジする。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-022-N.png
葉月 恋,Hazuki Ren,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,4,purple:1,purple,2,N,PL!SP-bp7-016-N,,,,<自動> <ターン1回> 自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-016-N.png
桜小路きな子,Sakurakoji Kinako,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:1,yellow:2,purple:1",yellow,4,N,PL!SP-bp7-017-N,,,,<登場> 自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-017-N.png
ウィーン・マルガレーテ,Wien Margarete,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,5,purple:2,,2,N,PL!SP-bp7-021-N,,,,<常時> 自分のエネルギーが相手より多いかぎり、 purple を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-021-N.png
WE WILL!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp7-024-L,"red:1,yellow:1,purple:1,grey:2",,2,<ライブ成功時> 自分のエネルギーが相手より2枚以上多い場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-024-L.png
WE WILL!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,SECL,PL!SP-bp7-024-SECL,"red:1,yellow:1,purple:1,grey:2",,2,<ライブ成功時> 自分のエネルギーが相手より2枚以上多い場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-024-SECL.png
START!! True dreams,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,SECL,PL!SP-bp7-023-SECL,"yellow:1,grey:2",,1,<ライブ成功時> エールにより公開された自分のカードの中から、『Liella!』のカードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-023-SECL.png
Dears,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp7-026-L,"red:1,yellow:2,purple:1,grey:3",,3,<ライブ開始時> エネルギー置き場にあるエネルギー1枚をエネルギーデッキに置いてもよい：自分のステージに「葉月 恋」がいる場合、カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!SP-bp7-026-L.png
